smiles,tg_celsius
*/C=C/c1cc(CCCCCCC)c(-c2c(CCCCCC)cc(-c3ccc(C=*)cc3)cc2C(C)CCCCCC)s1,40.0
*/C=C/c1cc(CCCCCCCCCC(C)C)c(*)nc1C,-30.0
*/C=C/c1cc(CCCCCCCCCCC)c(/C=C/C(=*)c2ccccc2)cc1OCCCCCCC,-20.0
*/C=C/c1cc(CCCCCCCCCCCCCC)c(*)cc1OCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,45.0
*/C=C/c1cc(Cc2ccc(N=*)c(C)c2)cc(OC)c1O,130.0
*/C=C/c1cc(Cl)c(*)c(CC)c1CC,110.0
*/C=C/c1cc(Cl)c(*)cc1C[NH2+],120.0
*/C=C/c1cc(O)c(*)cc1OCCCCC,45.0
*/C=C/c1cc(O*)c(C(C)(C)C)c(OCCCCCCCCCC)c1,-20.0
*/C=C/c1cc(OC)c(*)cc1OCCCCCCOCCCN,-20.0
*/C=C/c1cc(OC)c(*)cc1OCCCCO,45.0
*/C=C/c1cc(OC)c(/C=C/c2cc(*)c(OCCOCCOCC)cc2OC)c(OCCCCCC)c1OC,45.0
*/C=C/c1cc(OC)c(/C=C/c2cc(OC)c(*)cc2OCCCCCCCCCC)cc1OC,45.0
*/C=C/c1cc(OC)c(/C=C/c2ccc(-c3ccc(*)s3)s2)o1,110.0
*/C=C/c1cc(OCC(CC)CC)c(*)cc1OCCCCCCC,-10.0
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1OCCCCCC,-20.0
*/C=C/c1cc(OCC(CCCCCC)CC[Si](C)(C)C)c(*)s1,-30.0
*/C=C/c1cc(OCC)c(*)cc1CC,85.0
*/C=C/c1cc(OCC)c(/C=C/c2ccc(OCc3ccccc3)c(*)c2)cc1C,105.0
*/C=C/c1cc(OCC)c(/C=N/c2cccc(OCCCC)c2)cc1*,85.0
*/C=C/c1cc(OCCC(C)C)c(*)cc1OCCCCCCCCCC,-20.0
*/C=C/c1cc(OCCCCC)c(/C=C/c2ccc(*)cc2)c(S(=O)(=O)[O][Na])c1,150.0
*/C=C/c1cc(OCCCCCC)c(*)cc1OCCCCCCCCC,-20.0
*/C=C/c1cc(OCCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCC,90.0
*/C=C/c1cc(OCCCCCCC)c(*)cc1CC,25.0
*/C=C/c1cc(OCCCCCCCC)c(*)cc1OC(C)C(=O)O,30.0
*/C=C/c1cc(OCCCCCCCC)c(/C=C(\C#N)[Si](*)(C)C)cc1CCC,15.0
*/C=C/c1cc(OCCCCCCCCC)c(/C=C/c2ccc(N=*)cc2Sc2ccccc2)cc1-c1ccc(F)cc1,110.0
*/C=C/c1cc(OCCCCCCCCCC)c(*)cc1C(=O)[O][Na],50.0
*/C=C/c1cc(OCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCCCCCCCCCCCC,-20.0
*/C=C/c1cc(OCCCCCCCCCC)c(/C=C/c2ccc(*)s2)cc1CCCCCCCCCC,-20.0
*/C=C/c1cc(OCCCCCCCCCC)c(C=*)cc1OCc1ccccc1,40.0
*/C=C/c1cc(OCCCCCCCCCC)c(Cc2cc(*)c(C)cc2C)c(C)c1C,45.0
*/C=C/c1cc(OCCCCCCCCCC)c(O*)c(OCCCCCCCCC)c1OCCOCCOC,-20.0
*/C=C/c1cc(OCCCCCCCCCC)cc(*)c1Br,-20.0
*/C=C/c1cc(OCCCCCCCCCCCC)c(*)cc1-c1ccc(C)cc1CCCCCCCC,-20.0
*/C=C/c1cc(OCCCCCCCCCCCC)c(*)cc1C=O,20.0
*/C=C/c1cc(OCCCCCCCCCCCC)c(*)cc1OCCCCO,-20.0
*/C=C/c1cc(OCCCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1OCCCCCCCCCC,10.0
*/C=C/c1cc(OCCCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1SCCCCCCCC,-20.0
*/C=C/c1cc(OCCCCCCCCCCCCCC)ccc1-c1ccc(*)cc1,30.0
*/C=C/c1cc(OCCCCCCCCCCCCCCCC)c(*)cc1CCCCCCCCCCCC,-45.0
*/C=C/c1cc(OCCCCCCCCCCCCCCCC)c(*)cc1OCCCC#N,-20.0
*/C=C/c1cc(OCCCCOc2ccc(C(=O)OCCCCCCOC(*)=O)cc2)ccc1OCC,-10.0
*/C=C/c1cc(OCCOC(=O)c2cccc(C(=O)OC3CCC(*)C3)c2)ccc1O,65.0
*/C=C/c1cc(OCCOC)c(*)cc1CCCCC,25.0
*/C=C/c1cc(OCCOC)c(CCNC(=O)CCC(=O)N*)c(C#N)c1C,85.0
*/C=C/c1cc(OCCOCCCC)cc([Si](*)(C)C)c1,-20.0
*/C=C/c1cc(OCCOCCCCCCCC)c(*)s1,-20.0
*/C=C/c1cc(Oc2ccc(OC(*)=O)cc2)ccc1C,90.0
*/C=C/c1cc([N+](=O)[O-])cc(N2C(=O)c3ccc(*)cc3C2=S)c1CCCCCC,165.0
*/C=C/c1ccc(*)c(C(=O)OCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)c1,110.0
*/C=C/c1ccc(*)c(CCC)c1CC,65.0
*/C=C/c1ccc(*)c(OCCCCCCCCC)c1CCCCOCCCCCCCCCCCC,-45.0
*/C=C/c1ccc(*)c(OCCCCCCCCCCCCCCCCCCCCCCCC)c1,-20.0
*/C=C/c1ccc(*)cc1/C=C/CCCC,45.0
*/C=C/c1ccc(*)cc1C(=O)O,150.0
*/C=C/c1ccc(*)cc1C=O,130.0
*/C=C/c1ccc(*)cc1CCC(F)(F)F,90.0
*/C=C/c1ccc(-c2cc(*)c(OC)cc2OCCCCCCCCCC)cc1OC,65.0
*/C=C/c1ccc(-c2ccc(-c3cc(OCCCCCCCCCC)c(*)cc3OCCCCCC)cc2)cc1,40.0
*/C=C/c1ccc(-c2ccc(-c3ccc(*)o3)cc2)cc1,145.0
*/C=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5nnc(*)o5)cc4)cc3)cc2)cc1,280.0
*/C=C/c1ccc(-c2ccc(-c3ccc(N=*)c(OC)c3)cc2C)cn1,210.0
*/C=C/c1ccc(-c2ccc(-c3ccc(S*)cc3)cc2)cc1,150.0
*/C=C/c1ccc(-c2ccc(/C=C/c3cc(OCCCCCCCC)c(*)cc3OCCCCCCCCCCCC)cc2CCCC)cc1,45.0
*/C=C/c1ccc(-c2ccc(/C=N/c3ccc(OCc4ccc([Si](*)(C)CCCC)cc4)s3)cc2)c(OC)c1,85.0
*/C=C/c1ccc(-c2ccc(C#C[Si](*)(C)C)cc2)cc1,120.0
*/C=C/c1ccc(-c2ccc(Cc3cc(CCCCCCCCCCCCCC)c(*)cc3OCC)cc2)cc1,15.0
*/C=C/c1ccc(-c2cccc(N(*)C#N)c2)cc1,180.0
*/C=C/c1ccc(/C(=N/c2ccccc2)c2ccc([N+](=O)[O-])cc2)c(*)c1,180.0
*/C=C/c1ccc(/C=C(/*)C)cc1,130.0
*/C=C/c1ccc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)c2ccc(C(=O)Nc3ccc(O*)cc3)cc2)cc1,95.0
*/C=C/c1ccc(/C=C(\C#N)c2ccc(/N=C/c3ccc(O*)cc3)cc2)cc1,180.0
*/C=C/c1ccc(/C=C/C(=O)NCCCCCCCCCCNC(*)=O)cc1,45.0
*/C=C/c1ccc(/C=C/C(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,180.0
*/C=C/c1ccc(/C=C/C(C#N)=C(\C#N)C(*)=O)cc1,180.0
*/C=C/c1ccc(/C=C/c2cc(O*)c(C(C)C)cc2OCCCCCCCCCCCC)cn1,-10.0
*/C=C/c1ccc(/C=C/c2cc(OC)c(*)cc2OC)cc1OC,150.0
*/C=C/c1ccc(/C=C/c2cc(OCCCCCCCCCC)c(*)cc2OCCOCCOCCOCCOCC)cc1C,10.0
*/C=C/c1ccc(/C=C/c2ccc(-c3ccc(/P=C/*)cc3)cc2)o1,180.0
*/C=C/c1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccc(*)o4)cc3)cc2)cc1,180.0
*/C=C/c1ccc(/C=C/c2ccc(C(=O)OCCCCCCCCCCOc3ccc(-c4ccc(O*)cc4)cc3)cc2)cc1,55.0
*/C=C/c1ccc(/C=C/c2ccc(N(*)c3ccccc3)cc2)cc1,180.0
*/C=C/c1ccc(/C=C/c2ccc(N=*)cc2Br)c(OCCCCCC)c1,105.0
*/C=C/c1ccc(/C=C/c2ccc(SCCCCCCC(*)=O)cc2)cc1,65.0
*/C=C/c1ccc(/C=N/CC/C=C/c2ccc(CCCCCCCCCC(*)=O)cc2)cc1,-10.0
*/C=C/c1ccc(C(C)(C)[Si](C)(C)c2ccc([Si](C)(C)[Si](*)(C)C)cc2)cc1,45.0
*/C=C/c1ccc(C(C)(C)c2ccc([Si](*)(C)C)cc2)cc1,90.0
*/C=C/c1ccc(C(CCCC)c2ccc(/N=C/c3ccc(SCCCCCCCCCCCCCC)cc3)cc2)c(*)c1,15.0
*/C=C/c1ccc(C(CCCCCC)c2ccc(*)s2)cc1,45.0
*/C=C/c1ccc(CCc2ccc(-c3ccc(/C=C/N=C(*)c4ccc(OCCCCCCCC)cc4)cc3)cc2)cc1,85.0
*/C=C/c1ccc(COC[Si](C)(C)[Si](C)(C)C[Si](*)(C)C)cc1,-30.0
*/C=C/c1ccc(Cc2ccc(-c3ccc(/C=C/C(=O)c4ccc(*)cc4)cc3C(F)(F)F)cc2)cc1,165.0
*/C=C/c1ccc(N(c2ccc(C#N)cc2)c2ccc(C=*)cc2)cc1,180.0
*/C=C/c1ccc(N=C(c2ccccc2)c2ccc(*)cc2)cc1I,160.0
*/C=C/c1ccc(OC(=O)C2=CC=C(C(C)(C)c3ccc(C(=O)OCCCCCCOC(=O)Oc4ccc(*)s4)o3)CC2)cc1,45.0
*/C=C/c1ccc(OC(=O)c2ccc(C(=O)OCCN(*)c3ccc(C)cc3)cc2)cc1,95.0
*/C=C/c1ccc(OC=CC/C(=N\c2ccc([N+](=O)[O-])cc2)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1,195.0
*/C=C/c1ccc(OCCCCCCCCCC)cc1OC(=O)CCCCC(=O)OCCCCCCOC(=O)c1ccc(/C=C/C(=O)c2ccc(C(=O)O*)cc2)cc1,-15.0
*/C=C/c1ccc(OCCCCCCN(C)c2ccc(*)cc2)cc1,40.0
*/C=C/c1ccc(OCCOCCOCCCCOCCS(*)=O)cc1,-20.0
*/C=C/c1ccc(OCc2ccc(Cc3ccc(-c4ccc(-c5ccc(*)cc5)cc4)cc3)cc2)cc1,110.0
*/C=C/c1ccc(Oc2ccc(*)cc2)cc1,100.0
*/C=C/c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C)cc1,280.0
*/C=C/c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,180.0
*/C=C/c1ccc(P(=O)(c2ccccc2)c2ccc(OC(=O)OCCCCCCOC(*)=O)cc2)cc1,45.0
*/C=C/c1ccc(S(=O)(=O)c2ccc(S(*)=O)cc2)cc1,165.0
*/C=C/c1ccc([Si](*)(C)CCCCCCCCCCCC)cc1,-30.0
*/C=C/c1cccc(*)c1Br,110.0
*/C=C/c1cccc(/C=C(\C)c2ccc(*)cc2)c1,145.0
*/C=C/c1cccc(OC(=O)CCCCCCCCC(*)=O)c1,-20.0
*/C=C/c1cccc(Sc2ccc(N(*)c3ccccc3)cc2)c1,105.0
*/C=C/c1nc(CCCCCC)c(/C=C/C(=C(*)C)C(OCc2ccccc2)c2ccc(Cl)cc2)cc1SCC,95.0
*/C=C/c1sc(*)c(CCCCCC)c1OCC(F)(F)C(F)F,25.0
*/C=C/c1sc(*)c(OCC(CC)CCCC)c1OCC,30.0
*/C=C/c1sc(*)c(OCCCCCCCCCC)c1OCCCC,-30.0
*/C=C/c1sc(*)c([2H])c1C,90.0
*/C=C/c1sc(*)cc1OCCCCCCCCCCOc1ccc(/N=N/c2ccc(OCC(C)CC)cc2)cc1,10.0
*/C=C/c1sc(-c2c(Cl)cc(*)nc2-c2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1C,-20.0
*/C=C/c1sc(-c2ccc(*)cc2)cc1OCCCCCCCCCCCCCCCCCCCC,-20.0
*/C=C1\CCCCCCC(*)CC1,-30.0
*/C=N/C(C)(CC)C(*)=O,120.0
*/C=N/C=C(*)C#N,130.0
*/C=N/C=C/CCCCCCCC*,-30.0
*/C=N/CC(=O)Nc1ccc(Sc2ccc(C(=O)NNC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)cc2)cc1,210.0
*/C=N/CC/C=C/C[Si](*)(C)C,-30.0
*/C=N/CCC(=O)OCCC(*)CO,-20.0
*/C=N/CCC/C=C/C1=CC=C(*)[Si](C)(C)C1,45.0
*/C=N/CCCC/N=C/c1ccc(-c2ccc(-c3ccc(*)o3)o2)o1,65.0
*/C=N/CCCCC/C=N/c1ccc(CS*)cc1,25.0
*/C=N/CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=*,-40.0
*/C=N/CCCCCCCCCCCSS*,-40.0
*/C=N/P(=O)(N=C(c1ccccc1)c1ccccc1)c1ccc(*)cc1,150.0
*/C=N/c1c(Cl)cc(-c2ccc(N(*)c3ccc(Cl)cc3)cc2)cc1OC,195.0
*/C=N/c1cc(*)ccc1OCC(CC)CCCCC,25.0
*/C=N/c1cc(C=*)ccc1OCCCCCCCC,40.0
*/C=N/c1cc(CCCC)c(-c2cc(*)c(OCCOCC)cc2OC)cc1OC,95.0
*/C=N/c1cc(Nc2ccc(*)cc2)c(OC)c(C)c1Cl,180.0
*/C=N/c1ccc(-c2ccc(-c3ccc(*)n3C)c(-c3ccccn3)c2)cc1,210.0
*/C=N/c1ccc(-c2ccc(-c3ccc(*)nc3)cc2)cc1,180.0
*/C=N/c1ccc(-c2ccc(/C=C/c3ccc(/C=C/c4ccc(OC)cc4)cc3)cc2)cc1*,220.0
*/C=N/c1ccc(-c2ccc(NC(=O)c3ccc(NC(=O)Nc4ccc(C(=O)Oc5ccc(O*)cc5)cc4)cc3)cc2)cc1,260.0
*/C=N/c1ccc(/C=C/c2cc(OCCCCCCCCCC)c(*)s2)cc1S(C)(=O)=O,65.0
*/C=N/c1ccc(/C=C/c2ccc(/C=C/C(*)=O)cc2)cc1,210.0
*/C=N/c1ccc(/C=C/c2ccc(Cc3ccc(C(*)=O)c(C)c3)cc2C)cc1,130.0
*/C=N/c1ccc(/C=C/c2sc(*)cc2CCCCCCCC)cc1,65.0
*/C=N/c1ccc(/C=N/c2ccc(N=*)c(Sc3ccccc3)c2)cc1,180.0
*/C=N/c1ccc(/N=C/c2ccc(Nc3ccc(/C=C/c4ccc(*)cc4)cc3)cc2)cc1,200.0
*/C=N/c1ccc(C(=O)Oc2ccc([Si](*)(C)C)cc2)cc1C,90.0
*/C=N/c1ccc(CCCCCCCCCCCCc2ccc(*)cc2)cc1,10.0
*/C=N/c1ccc(N=*)c(OCC[Si](C)(C)CCCCCCCC)c1,45.0
*/C=N/c1ccc(NC(=O)/C=C/c2ccc(C)cc2-c2ccccc2C)c(*)c1,210.0
*/C=N/c1ccc(NC(=O)c2ccc(SC=CS*)cc2)cc1,130.0
*/C=N/c1ccc(Oc2ccc(-c3ccc(OC(=O)OC(C)C(*)=O)cc3)cc2)cc1,110.0
*/C=N/c1ccc([Si](*)(C)CCc2ccc(C#N)cc2)cc1,65.0
*/N=C(/*)C(C)C#N,120.0
*/N=C(/*)CCC(F)(F)F,45.0
*/N=C(/*)CCCC,50.0
*/N=C(/*)CCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(/N=N/c4ccc(/N=N/c5ccc(OCCCCCCCCCC)cc5)cc4)cc3)cc2)cc1,95.0
*/N=C(/*)CCCOc1ccc(OC(=O)c2ccc(OC(=O)CCCC(C)C)cc2)cc1,10.0
*/N=C(/*)CSCCC,30.0
*/N=C(/*)SC,90.0
*/N=C(/*)[Si](C)(C)CCCS(=O)(=O)Oc1c(F)c(F)c(F)c(F)c1F,65.0
*/N=C(/*)c1cc(O)c(C)cc1C,150.0
*/N=C(/*)c1ccc(C(=O)OC)cc1OCC,120.0
*/N=C(/*)c1ccc(OCCOc2ccc(CC(=O)Oc3ccccc3)cc2)cc1,65.0
*/N=C(/*)c1cccc(CCCCCCCCCC)c1,-20.0
*/N=C(/*)c1cccc(Oc2ccccc2)c1,130.0
*/N=C(\*)Oc1cc(C)ccc1O,180.0
*/N=C(\C#N)C(=O)NCCCCCCN=*,45.0
*/N=C(\C)C(=O)CCCCCCCCC(*)=O,20.0
*/N=C(\C)C(=O)Nc1ccc(Cc2ccc(NC(=O)Nc3ccc(N=*)cc3)cc2)cc1,180.0
*/N=C(\C)CS*,50.0
*/N=C(\CCCC)OC(=O)c1ccc(-c2ccc(C(=O)OCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,45.0
*/N=C(\Oc1ccc(C(=O)Oc2ccc(I)cc2)cc1)c1ccc(*)cc1,130.0
*/N=C/C=C/C(C)=C(*)[O][Na],120.0
*/N=C/[Si](*)(Nc1ccc(C)cc1)c1ccccc1,130.0
*/N=C/c1cc(OC)c(OC(=O)/C=C/C(*)=O)cc1CC,90.0
*/N=C/c1cc(OCCN(C)C)c(/C=N/c2ccc(O*)cc2)cc1OCCCCCCCCCC,45.0
*/N=C/c1ccc(*)c(NC(=O)c2ccc(Br)cc2)c1,210.0
*/N=C/c1ccc(-c2ccc(N=*)cc2)cc1,180.0
*/N=C/c1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(C(*)=O)cc2)cc1,40.0
*/N=C/c1ccc(OCCCCCCCC[Si](C)(C)c2ccc(C(*)=O)cc2)cc1,20.0
*/N=C/c1sc(-c2cc(CCCCCCCCCC)c(*)cc2CCCC)c(C)c1C,40.0
*/N=N/C=C(/*)c1ccccc1[N+](=O)[O-],130.0
*/N=N/c1cc(Br)c(*)cc1Cc1ccccc1,130.0
*/N=N/c1ccc(/C=C/[Si](C)(C)c2ccc(Nc3ccc(-c4nnc(*)o4)cc3)cc2)cc1,165.0
*/N=N/c1ccc(/C=N/c2ccc(-c3ccc(C(=O)NCCNC(*)=O)cc3)cc2)cc1,210.0
*/N=N/c1ccc(/C=N/c2ccc(Sc3ccc(*)o3)cc2)cc1,130.0
*/N=N/c1ccc(/N=N/c2ccc(C(*)=O)cc2C)cc1,180.0
*/N=N/c1ccc(C(=O)OC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,220.0
*/N=N/c1ccc(C(=O)c2cccc(C(=O)Nc3cccc(*)n3)c2)cc1,210.0
*/N=N/c1ccc(C(C)=C(C)c2ccc(Sc3ccc(*)s3)cc2)cc1,110.0
*/N=N/c1ccc(CCCNC(=O)CCCCCCC(=O)NCCCCCCNC(*)=O)cc1,45.0
*/N=N/c1ccc(Cc2ccc(-c3ccc(N(*)c4ccccc4)cc3)cc2)cc1,145.0
*/N=N/c1ccc(Cc2ccc(/N=N/c3ccc(O*)c(C(C)C)c3)cc2)cc1CCCC,85.0
*/N=N/c1ccc(Cc2ccc(NC(=O)NCCCCCCNC(*)=O)cc2)cc1,90.0
*/N=N/c1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,190.0
*/N=N/c1ccc(Cc2ccc(NS*)cc2)cc1,130.0
*/N=N/c1ccc(NC(=O)/C=C/C(*)(C(=O)O)C(=O)N(Cc2ccccc2)c2ccccc2)cc1,180.0
*/N=N/c1ccc(NC(=O)c2ccc(NC(=O)NC(=O)NNC(=O)c3ccc(*)s3)cc2)cc1,220.0
*/N=N/c1ccc(Nc2ccc(S(=O)(=O)COc3ccc(/C=C/C(*)(C)C)cc3)cc2)cc1,145.0
*/N=N/c1ccc(S(*)(=O)=O)c(C)c1C,180.0
*/N=N/c1cccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,180.0
*/N=N/c1cccc(S(=O)(=O)c2ccc(Sc3ccc(*)o3)cc2)c1,145.0
*/N=[SH]/c1ccc(Cc2ccc(*)cc2)cc1OC,85.0
*/P=C/c1ccc(C(OC(C)C(=O)OCCCCCC)c2ccc(Sc3ccc(SS*)cc3)cc2)cc1,25.0
*/[SH]=N/c1ccc(/C=C/C(=S)N2CCN(*)CC2)cc1,130.0
*/[SH]=N/c1ccc(C(=O)c2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,150.0
*=Cc1cccc(/N=C/c2cccc(N=*)c2)c1,190.0
*C#C/C(C)=C(/*)C#N,120.0
*C#C/N=C(/*)COC(C)(F)C(=O)OC,85.0
*C#CC#CC#C/C=C/CCCCCCCCCO*,-30.0
*C#CC#CC#CC#C[Si](*)(C)OCC,50.0
*C#CC#CC#CCCCCCCCOC(=O)c1ccc(C(=O)NCCO*)cc1,45.0
*C#CC#CC#C[Si](*)(CC)CCOCC,-20.0
*C#CC#CC(=O)NNC(=O)c1ccc(C(=O)Nc2ccc(C(=O)NNC(=O)CCC(=O)[SH]C3=CC(=C)C(=*)C[SiH]=C3)cc2)cc1,210.0
*C#CC#CCCC(=O)OCCCCCCOC(=O)O*,-20.0
*C#CC#CCCOC(=O)CCCCCCCCC(=O)O*,-30.0
*C#CC#CCOC(=O)CCCCCCSC(=O)CCCCCCC(=O)O*,-30.0
*C#CC#CCOC(=O)NCCNC(=O)O*,60.0
*C#CC#CCc1ccc(CCCOC(=O)c2cccc(C=*)c2)cc1,45.0
*C#CC#C[Si](*)(C)c1ccccc1,90.0
*C#CC#Cc1cc(*)ccc1N,210.0
*C#CC#Cc1cc(OCCCCCCCCCCCC)c(C=*)cc1OCCCCCCCCCCCCCCCC,-20.0
*C#CC#Cc1ccc(C(=O)C(=O)c2ccc(C(=O)O*)cc2)cc1,150.0
*C#CC(*)(Cl)OCC,90.0
*C#CC(*)=NC(C)C,65.0
*C#CC(*)C(=O)OCCCCCCCCCCOCCO,-40.0
*C#CC(*)CNS(=O)(=O)C(C)C,85.0
*C#CC(=*)CCN,90.0
*C#CC(=O)CCCCCCCC(*)=O,-20.0
*C#CC(=O)CCNC(=O)c1ccccc1-c1ccccc1-c1ccc(*)nc1,145.0
*C#CC(C#N)COC(=O)CCCCCCCCC(=O)O*,-20.0
*C#CC(C)C(=O)NCC(=*)COC(=O)OCCCCCCCCCCCCCC,-20.0
*C#CC(C)C(C)CSC(=O)/C=C/C(=O)N*,45.0
*C#CC(C)CCS(=O)(=O)CCC(=O)N*,45.0
*C#CC(C)CNC(=O)CCCCCCCCC(=O)NCCSCCC(=O)N*,-20.0
*C#CC(CC)CCCNS(*)(=O)=O,45.0
*C#CC(CCCCCC)C([CH2][Ge])c1ccc(*)cc1,45.0
*C#CC(CCCCCC)COC(=O)c1ccc(OCCCCCCCCCCCCOc2ccc(C(=O)O*)cc2)cc1,-20.0
*C#CC(CCCCCCCCCCCC)COC(=O)CCCCC(=O)O*,-40.0
*C#CC(CCCCCCCCCCCCCCCCCCCCCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1)c1ccc(S(=O)(=O)OCC)cc1,-20.0
*C#CC(CSS*)C(OC)C(C)(C)C,45.0
*C#CC(C[Se]*)C(C)C(C)C,45.0
*C#CC(Cl)CCC(=*)C,45.0
*C#CC(O*)C(C)S(=O)(=O)O,145.0
*C#CC(OCCCCCCCCC)c1ccc(-c2ccc(C#N)cc2)c(*)c1O,95.0
*C#CC/C=C(/*)c1ccc(CC)cc1OCCC,45.0
*C#CC1=CC=C(CCc2ccc(*)s2)C([2H])(C(F)(F)F)C1=O,95.0
*C#CC=C(C#N)C#CCC(=O)N*,145.0
*C#CC=C(C#N)C(=*)CC,180.0
*C#CC=C(CCCCCC)CCCSCCS*,-40.0
*C#CC=C1CCCC(*)COC1C,45.0
*C#CCC#CC(=O)NCCCC(=O)OCCOc1ccc(C=*)cc1,55.0
*C#CCCC(=O)N*,50.0
*C#CCCCCCCCC(=O)NCc1cccc(NC(=O)O*)c1,45.0
*C#CCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCPCCCCCCNC(=O)CCO*,-40.0
*C#CCCCCCCCCCCCCCCCCCCCCCCCCCNC(=*)CCCCCCC(=O)OCCCCCCCCCC,-60.0
*C#CCCCCCCCCCCCCCCCCCCCCCCOC(=O)c1ccc(/C=C/CCCCC/C=C/c2ccc(C(=O)O*)cc2)cc1,-20.0
*C#CCCCCCCCCCCCCCOC(=O)C(CCCCCCCCCC)C(=O)[SH]CCCCCC(=O)O*,-55.0
*C#CCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCCCCCNC(=O)c2ccc(C(=O)N*)cc2)cc1,90.0
*C#CCCCCCCCOC(=O)CCCCC(=O)O*,-50.0
*C#CCCCCOc1ccc(/C=C/c2ccc(OCCCCCC)cc2)c(*)c1O,45.0
*C#CCOC(=O)CCCCS*,-30.0
*C#CCOC(=O)CCCSCCCCCC(=O)O*,-40.0
*C#CCOC(=O)NC=CCNC(=O)O*,45.0
*C#CCOC(=O)NCCCCCCNC(=O)OCCOC(=O)NCc1ccc(O*)cc1,45.0
*C#CCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OC1CCC(OC(=O)OC)C1*,-10.0
*C#CCOC(=O)c1ccc(COC(*)=O)cc1,45.0
*C#CCOCCCCCCOC(=O)OCCCCCCCCCCOC(=O)NCCCCCCOCCOCCOCCOCCO*,-45.0
*C#CCOCCOCCOP(=O)(Nc1ccc(C)cc1)C(=O)Oc1ccc(OC(=O)c2ccc(O*)cc2)cc1,45.0
*C#CCOc1ccc(C(=O)OC(=O)c2ccc(-c3ccc(OC(=O)CCCC(*)=O)c(Br)c3)cc2C)cc1,85.0
*C#CCOc1ccc(C(C)(COC(=O)c2ccc(OCCOC(=O)O*)cc2)c2ccc(C(=O)OCC)cc2)cc1,65.0
*C#CCOc1cccc(C(=C=Cc2ccc(*)cc2)c2ccccc2[N+](=O)[O-])c1,145.0
*C#CCOc1cccc(O*)c1,45.0
*C#CN[Si](*)(OCCOCCOC)OCCOc1ccc(-c2ccc(/C=C/c3ccccc3)cc2)cc1,45.0
*C#COC1=CC=C(C(=O)OCCOc2ccc(/N=N/c3ccc(OC)cc3)cc2)N(c2ccccc2C(=O)OC(=O)c2ccc(*)cc2)C=C1,145.0
*C#CS(=O)(=O)c1cc(OCc2ccccc2)cc(*)c1O,180.0
*C#CS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(N(*)CCCC)cc2)cc1,165.0
*C#C[Si](C)(C)CCC(O)COc1ccc(-c2ccc(O*)cc2)cc1,45.0
*C#C[Si](C)(C)CCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc([N+](=O)[O-])cc2)c1,120.0
*C#C[Si](C)(C)C[Si](*)(C)c1cccc(C)c1,45.0
*C#C[Si](C)(C)C[Si](*)CC,-25.0
*C#C[Si](C)(CC)CC[Si](*)(C)C,-30.0
*C#C[Si](CCCCCCCCCCCC)[Si](*)(C)C,-80.0
*C#Cc1c(O)cc(-c2cc(C#N)c(*)cc2OCCCCCCCCCC)cc1CCCCCCCCCCCCCCCCC,25.0
*C#Cc1cc(*)c(OCC[Si](C)(C)C)cc1C,90.0
*C#Cc1cc(*)ccc1OCCCCCCCCCCCCCC,-20.0
*C#Cc1cc(/C=C/c2ccc([Si](*)(C)[O][Na])cc2)cc(OCCCCCCCCCCCC)c1,15.0
*C#Cc1cc(C(=O)OC)c(C(=O)[O][Na])c(*)c1C,210.0
