custom_id,smiles,echoed_smiles,tg_celsius
lab_00671,*Oc1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(*)=S)cc2)cc1,*Oc1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(*)=S)cc2)cc1,210.0
lab_06949,*CC(*)(CC(=O)OCC)C(=O)OCCOCC=C,*CC(*)(CC(=O)OCC)C(=O)OCCOCC=C,-40.0
lab_08277,*c1cccc(OCC(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)F)c1,*c1cccc(OCC(F)(F)C(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)F)c1,55.0
lab_08537,*OP(=O)(O)OCCOc1ccc(-c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,*OP(=O)(O)OCCOc1ccc(-c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,90.0
lab_08079,*N=Nc1ccc(-c2ccc(-c3ccc(NC(=O)c4cc(C)c(C(*)=O)cc4C)c(C)c3)cc2)cc1,*N=Nc1ccc(-c2ccc(-c3ccc(NC(=O)c4cc(C)c(C(*)=O)cc4C)c(C)c3)cc2)cc1,260.0
lab_05308,*CC(C)(CCl)COC(=O)CCCCS(=O)(=O)CCCCCCC(=O)N*,*CC(C)(CCl)COC(=O)CCCCS(=O)(=O)CCCCCCC(=O)N*,-20.0
lab_03114,*NC(COC(=O)Nc1ccc(C#N)c(C)c1C)C(*)F,*NC(COC(=O)Nc1ccc(C#N)c(C)c1C)C(*)F,130.0
lab_09764,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCC[SH](*)(=O)O,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCC[SH](*)(=O)O,-40.0
lab_01726,*Oc1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,180.0
lab_06678,*CCc1ccc(CSSC(=O)O*)c(C)c1,*CCc1ccc(CSSC(=O)O*)c(C)c1,45.0
lab_06486,*CC(/C=C/c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1)OCC(C)Oc1ccc([N+](=O)[O-])cc1,*CC(/C=C/c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1)OCC(C)Oc1ccc([N+](=O)[O-])cc1,95.0
lab_07250,*CC(NC(=O)c1ccccc1)C(=O)NCCCCCNC(=O)CCCCCCC(=O)N*,*CC(NC(=O)c1ccccc1)C(=O)NCCCCCNC(=O)CCCCCCC(=O)N*,55.0
lab_02839,*C(=O)/C=C/C(=O)OCCCCCCCCCC(=O)Oc1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,*C(=O)/C=C/C(=O)OCCCCCCCCCC(=O)Oc1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,45.0
lab_03381,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(OC)c4)cc3S(=O)(=O)O)c(C)c2)cc1C,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(OC)c4)cc3S(=O)(=O)O)c(C)c2)cc1C,190.0
lab_07143,*CCCOC(=O)NCCCSSSCCCCSCSCCCSCCS*,*CCCOC(=O)NCCCSSSCCCCSCSCCCSCCS*,-30.0
lab_07652,*CC(CC)CN(C)CCOC(=O)CCCCC(=O)O*,*CC(CC)CN(C)CCOC(=O)CCCCC(=O)O*,-40.0
lab_09461,*CC(OCC)C(CC)C(=O)O*,*CC(OCC)C(CC)C(=O)O*,45.0
lab_06726,*CCOCCCCCCOc1ccc(CC(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(O*)cc4)cc3)cc2)cc1,*CCOCCCCCCOc1ccc(CC(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(O*)cc4)cc3)cc2)cc1,65.0
lab_08589,*NC(CCNC(=O)NCc1ccc(C)cc1)NC(=O)c1ccc(C(*)=O)cc1,*NC(CCNC(=O)NCc1ccc(C)cc1)NC(=O)c1ccc(C(*)=O)cc1,130.0
lab_06883,*/C=C/[Si](C)(C)COC(=O)CCCCCCCCC(=O)O*,*/C=C/[Si](C)(C)COC(=O)CCCCCCCCC(=O)O*,-60.0
lab_03659,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3ccc(C(=O)/C=C/C(*)=O)cc3)cc2)cc1,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3ccc(C(=O)/C=C/C(*)=O)cc3)cc2)cc1,210.0
lab_03703,*Oc1ccc(CC(SCC(C)(C)C)c2ccc(OC(=O)COCC(*)=O)cc2)cc1,*Oc1ccc(CC(SCC(C)(C)C)c2ccc(OC(=O)COCC(*)=O)cc2)cc1,45.0
lab_04787,*CCCCCCc1ccc([Si](*)(C)C)c(CCCCCC)c1,*CCCCCCc1ccc([Si](*)(C)C)c(CCCCCC)c1,-40.0
lab_03686,*CC(*)C(=O)N(CCC)c1ccc(/N=N/c2ccc(F)cc2)cc1,*CC(*)C(=O)N(CCC)c1ccc(/N=N/c2ccc(F)cc2)cc1,120.0
lab_06798,*Oc1ccc(C(C)(CCCC)c2ccc(OC(=O)c3ccc(OCC(C)CCOC(*)=O)cc3)cc2)cc1,*Oc1ccc(C(C)(CCCC)c2ccc(OC(=O)c3ccc(OCC(C)CCOC(*)=O)cc3)cc2)cc1,40.0
lab_03715,*CCCCCCCCCCOc1ccc(C(=O)NCCSCCCCCCNC(=O)c2ccc(O*)cc2)cc1,*CCCCCCCCCCOc1ccc(C(=O)NCCSCCCCCCNC(=O)c2ccc(O*)cc2)cc1,15.0
lab_01989,*CC(*)(CNC(=O)O[Na])C(C)(C)C,*CC(*)(CNC(=O)O[Na])C(C)(C)C,130.0
lab_04767,*CC(*)(C)C(=O)OCCOc1ccc(/N=N/c2ccc(N=C(C)CC)cc2)cc1,*CC(*)(C)C(=O)OCCOc1ccc(/N=N/c2ccc(N=C(C)CC)cc2)cc1,90.0
lab_00260,*C1C=C(OC(C)=O)C1*,*C1C=C(OC(C)=O)C1*,90.0
lab_04318,*CCCCCCCCCOC(=O)CCCCCCCCCCC(*)=O,*CCCCCCCCCOC(=O)CCCCCCCCCCC(*)=O,-50.0
lab_07695,*CC(*)C(=O)OCc1c(C)cc(Cl)c(F)c1F,*CC(*)C(=O)OCc1c(C)cc(Cl)c(F)c1F,85.0
lab_09330,*CCCCCCCCCCCCCCCCCCOC(=O)/C(C)=C/C(=O)N*,*CCCCCCCCCCCCCCCCCCOC(=O)/C(C)=C/C(=O)N*,-30.0
lab_02327,*/C=C(/*)CCCCCCCCCCCCCCCCCCCCCCC,*/C=C(/*)CCCCCCCCCCCCCCCCCCCCCCC,-60.0
lab_07708,*OC(=O)OCC(O)COc1ccc(C(C)(C)c2cccc(S(*)(=O)=O)c2)cc1C(=O)OCCCCOC(=O)Oc1ccc(OC)cc1,*OC(=O)OCC(O)COc1ccc(C(C)(C)c2cccc(S(*)(=O)=O)c2)cc1C(=O)OCCCCOC(=O)Oc1ccc(OC)cc1,65.0
lab_05477,*Oc1ccc(/N=N/c2ccc(NNC(=O)c3cccc(C(*)=O)c3)c(C(=O)O)c2)cc1OC(=O)c1ccc(OCC)cc1,*Oc1ccc(/N=N/c2ccc(NNC(=O)c3cccc(C(*)=O)c3)c(C(=O)O)c2)cc1OC(=O)c1ccc(OCC)cc1,210.0
lab_07390,*/C=C/COCC(*)C(=O)O,*/C=C/COCC(*)C(=O)O,45.0
lab_07857,*Oc1ccc(/C=N/CCCOC(=O)c2ccc(C(*)=O)cc2)cc1C(=O)O,*Oc1ccc(/C=N/CCCOC(=O)c2ccc(C(*)=O)cc2)cc1C(=O)O,65.0
lab_05942,*CC(O)COc1ccc(C(C)(C)c2ccc(OC(=O)COCCOCCOCCOCCO)cc2)cc1OC(=O)CCCCCCCCCCCC(*)=O,*CC(O)COc1ccc(C(C)(C)c2ccc(OC(=O)COCCOCCOCCOCCO)cc2)cc1OC(=O)CCCCCCCCCCCC(*)=O,-20.0
lab_05880,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(O)OC(F)(F)F,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(O)OC(F)(F)F,65.0
lab_05485,*CCCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCO*,*CCCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCO*,-20.0
lab_01716,*N=P(*)(OCCCCCCNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,*N=P(*)(OCCCCCCNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-35.0
lab_04378,*/C=C/C(=*)CCCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,*/C=C/C(=*)CCCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,10.0
lab_05252,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)c(Br)c1,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)c(Br)c1,190.0
lab_09991,*CCc1cc(NCC(=O)O*)ccc1-c1ccc(SC)cc1,*CCc1cc(NCC(=O)O*)ccc1-c1ccc(SC)cc1,85.0
lab_08501,*CCCCCCOC(=O)OCCCCCCCCCCOc1ccc(/C=N/c2ccc(/C=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1C=*,*CCCCCCOC(=O)OCCCCCCCCCCOc1ccc(/C=N/c2ccc(/C=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1C=*,45.0
lab_08543,*/C=N/P(=O)(N=C(c1ccccc1)c1ccccc1)c1ccc(*)cc1,*/C=N/P(=O)(N=C(c1ccccc1)c1ccccc1)c1ccc(*)cc1,150.0
lab_08494,*CC(*)(C)C(=O)OCCCOc1ccc(C(=O)OCCCCCCCCCCCCCCCC)cc1,*CC(*)(C)C(=O)OCCCOc1ccc(C(=O)OCCCCCCCCCCCCCCCC)cc1,-30.0
lab_09128,*CCC(=O)Nc1ccc(/N=N/c2ccc(Cc3ccc(N*)cc3)cc2)c(C)c1,*CCC(=O)Nc1ccc(/N=N/c2ccc(Cc3ccc(N*)cc3)cc2)c(C)c1,160.0
lab_06621,*CCNC(=O)CCCCCCCCCCCCCCC(=O)NC(*)=O,*CCNC(=O)CCCCCCCCCCCCCCC(=O)NC(*)=O,50.0
lab_00972,*CCCCCCCCCCCCCCOC(=O)c1cc(NC(=O)OCCOC(=O)O*)cc(C(C)(CC)CCCC)c1,*CCCCCCCCCCCCCCOC(=O)c1cc(NC(=O)OCCOC(=O)O*)cc(C(C)(CC)CCCC)c1,-10.0
lab_06302,*CCOCCOCCOCCOC(=O)C(O*)OC,*CCOCCOCCOCCOC(=O)C(O*)OC,-55.0
lab_06520,*Sc1c(C)cc(*)nc1C,*Sc1c(C)cc(*)nc1C,90.0
lab_07770,*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,155.0
lab_07093,*CCCCCCSSC(=O)NC(=O)CCCCO*,*CCCCCCSSC(=O)NC(=O)CCCCO*,-30.0
lab_08086,*OC(=O)c1cc(C(=O)OC)c(*)cc1O,*OC(=O)c1cc(C(=O)OC)c(*)cc1O,100.0
lab_03344,*Oc1cc(OCCC)cc(*)c1OC,*Oc1cc(OCCC)cc(*)c1OC,40.0
lab_07854,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(NC(=O)c3ccccc3)c2)cc1,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(NC(=O)c3ccccc3)c2)cc1,195.0
lab_03256,*CCNC(=O)CNC(=O)CCCCCOC(=O)/C=C/C(=O)N*,*CCNC(=O)CNC(=O)CCCCCOC(=O)/C=C/C(=O)N*,15.0
lab_04967,*C(=O)C(C)(c1ccccc1)C(C)(C)c1ccc(*)s1,*C(=O)C(C)(c1ccccc1)C(C)(C)c1ccc(*)s1,160.0
lab_08156,*CC(*)C(=O)OCCCCCC[N+](C)(C)CCCOC(=O)OCCC,*CC(*)C(=O)OCCCCCC[N+](C)(C)CCCOC(=O)OCCC,-30.0
lab_00279,*Oc1cccc(NC(=O)/C=C/C(=O)OCC(O)CC(*)=O)c1,*Oc1cccc(NC(=O)/C=C/C(=O)OCC(O)CC(*)=O)c1,65.0
lab_09448,*OC(=O)OCCCCCCCOC(=O)CCC1=CC=C(*)CC(C)(C)N1,*OC(=O)OCCCCCCCOC(=O)CCC1=CC=C(*)CC(C)(C)N1,-10.0
lab_09264,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCC(*)=O)cc2)cc1C,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCC(*)=O)cc2)cc1C,210.0
lab_03464,*CC[Si](C)(C)CCCNC(=O)CCCCCCCCCC(=O)NCCNC(=O)CCNC(=O)N(*)C,*CC[Si](C)(C)CCCNC(=O)CCCCCCCCCC(=O)NCCNC(=O)CCNC(=O)N(*)C,-20.0
lab_01775,*Oc1cccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)c1C,*Oc1cccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)c1C,130.0
lab_09767,*CC(*)C(=O)OC(COC(C)=O)C(F)(F)F,*CC(*)C(=O)OC(COC(C)=O)C(F)(F)F,45.0
lab_00783,*C([2H])C(*)(Cl)c1ccc(O)c(O)c1,*C([2H])C(*)(Cl)c1ccc(O)c(O)c1,130.0
lab_08875,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1CCCCCC,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1CCCCCC,210.0
lab_03701,*CC1CCCN(CCN2CCN(*)CC2)C1,*CC1CCCN(CCN2CCN(*)CC2)C1,15.0
lab_03560,*C/C=C/C(C)(C)COC(=O)N1CCCCN1*,*C/C=C/C(C)(C)COC(=O)N1CCCCN1*,45.0
lab_07059,*OC(CC(C)C)C(C)(C)COC(=O)C1CCC(*)C1,*OC(CC(C)C)C(C)(C)COC(=O)C1CCC(*)C1,15.0
lab_07541,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(F)c2Cl)c(F)c1F,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(F)c2Cl)c(F)c1F,320.0
lab_00736,*CC(*)(C)C(=O)OCCCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCCCC)cc2)cc1,*CC(*)(C)C(=O)OCCCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCCCC)cc2)cc1,-20.0
lab_09749,*CCCCCNC(=O)C(C)NC(=O)C(=O)N*,*CCCCCNC(=O)C(C)NC(=O)C(=O)N*,90.0
lab_04041,*Oc1ccc(C(C)(C)C)cc1C(*)=O,*Oc1ccc(C(C)(C)C)cc1C(*)=O,120.0
lab_08758,*Nc1cccc(NC(=O)C(CCCCCCCCCCCC)C(=O)Nc2ccc(*)cc2)c1,*Nc1cccc(NC(=O)C(CCCCCCCCCCCC)C(=O)Nc2ccc(*)cc2)c1,120.0
lab_01447,*Nc1cccc(NC(=O)c2cc(C)c(C=*)cc2C)c1,*Nc1cccc(NC(=O)c2cc(C)c(C=*)cc2C)c1,280.0
lab_04627,*O[Si](*)(C)CCCCCCCCCC(=O)OCC(C)(C)c1ccc(OC(=O)c2ccccc2C(=O)OC(C)C(C)C)cc1,*O[Si](*)(C)CCCCCCCCCC(=O)OCC(C)(C)c1ccc(OC(=O)c2ccccc2C(=O)OC(C)C(C)C)cc1,-20.0
lab_03719,*/C=C(/*)[Si](C)(CC)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*/C=C(/*)[Si](C)(CC)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-30.0
lab_04855,*C#CC#CC#C/C=C/CCCCCCCCCO*,*C#CC#CC#C/C=C/CCCCCCCCCO*,-30.0
lab_03268,*OC(=O)/C=C/NC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc1,*OC(=O)/C=C/NC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc1,65.0
lab_07010,*Oc1ccc(C(CC(C)(C)c2ccc(OC(*)=O)c(C(C)(C)C)c2)c2ccccc2-c2ccccc2)cc1,*Oc1ccc(C(CC(C)(C)c2ccc(OC(*)=O)c(C(C)(C)C)c2)c2ccccc2-c2ccccc2)cc1,195.0
lab_09370,*NC(=O)Nc1cccc(COC(=O)O*)c1,*NC(=O)Nc1cccc(COC(=O)O*)c1,90.0
lab_04253,*OC(CC(*)=O)C(=O)OCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(CC(*)=O)C(=O)OCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-20.0
lab_05641,*c1ccc(C(=O)CN2C=CC(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)C2)c(OCC)c1,*c1ccc(C(=O)CN2C=CC(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)C2)c(OCC)c1,245.0
lab_03883,*OC(=O)Oc1ccc(Cc2ccc(NC(=O)NC(=S)c3ccc(*)cc3)cc2)cc1,*OC(=O)Oc1ccc(Cc2ccc(NC(=O)NC(=S)c3ccc(*)cc3)cc2)cc1,145.0
lab_06940,*CCCCCCCCCCNC(=O)C(C)C(=O)N*,*CCCCCCCCCCNC(=O)C(C)C(=O)N*,45.0
lab_01136,*Oc1ccc(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)c4ccc(OCCCCC(*)=O)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)c4ccc(OCCCCC(*)=O)cc4)cc3)cc2)cc1,110.0
lab_09676,*CCCCCCOC(=O)c1ccccc1C(=O)NCCCCCCOCCCCCCNC(=O)C(*)=O,*CCCCCCOC(=O)c1ccccc1C(=O)NCCCCCCOCCCCCCNC(=O)C(*)=O,20.0
lab_04249,*CCCCCCCCCCCCCCCCC(*)CCCCCC,*CCCCCCCCCCCCCCCCC(*)CCCCCC,-60.0
lab_01552,*[Si](*)(C)CCCN(C)c1ccc(-c2ccc(S(=O)(=O)c3ccc(OC)cc3)cc2)cc1,*[Si](*)(C)CCCN(C)c1ccc(-c2ccc(S(=O)(=O)c3ccc(OC)cc3)cc2)cc1,45.0
lab_09889,*CC(*)(C)C(=O)C(C#N)=C(C(=O)O)C(=O)OCCCCCCC,*CC(*)(C)C(=O)C(C#N)=C(C(=O)O)C(=O)OCCCCCCC,50.0
lab_03165,*CC1CCC(COC(*)=O)CC1,*CC1CCC(COC(*)=O)CC1,40.0
lab_06488,*c1cc(C(=O)C(F)(F)F)c(*)cc1[2H],*c1cc(C(=O)C(F)(F)F)c(*)cc1[2H],150.0
lab_03277,*Oc1ccc(CC(*)=NCc2ccc(N(NC)c3ccc(Br)cc3)cc2)cc1,*Oc1ccc(CC(*)=NCc2ccc(N(NC)c3ccc(Br)cc3)cc2)cc1,65.0
lab_03992,*N=P(*)(OCCOc1ccc(F)cc1)C(F)(F)F,*N=P(*)(OCCOc1ccc(F)cc1)C(F)(F)F,-20.0
lab_03352,*CCN(*)c1ccncc1NCC,*CCN(*)c1ccncc1NCC,90.0
lab_07935,*OC1CCCCC(C(*)CO)C(OC(=O)CCCCCCCCCCCCCCC(C)(C)C)O1,*OC1CCCCC(C(*)CO)C(OC(=O)CCCCCCCCCCCCCCC(C)(C)C)O1,-20.0
lab_06221,*CCCCSCCCCS(=O)(=O)CCCCC(=O)N*,*CCCCSCCCCS(=O)(=O)CCCCC(=O)N*,-20.0
lab_00766,*/C=C(/*)CNS(C)(C)C,*/C=C(/*)CNS(C)(C)C,45.0
lab_05624,*CCCCCCCC=C1CCN(*)C(C)O1,*CCCCCCCC=C1CCN(*)C(C)O1,-30.0
lab_05681,*CC(CCCCCCN(*)C)C(O)C(F)(F)F,*CC(CCCCCCN(*)C)C(O)C(F)(F)F,-30.0
lab_00608,*/N=C(/*)CCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(/N=N/c4ccc(/N=N/c5ccc(OCCCCCCCCCC)cc5)cc4)cc3)cc2)cc1,*/N=C(/*)CCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(/N=N/c4ccc(/N=N/c5ccc(OCCCCCCCCCC)cc5)cc4)cc3)cc2)cc1,95.0
lab_03916,*C(=O)OCCCCCCOC(=O)Oc1ccc(*)cc1,*C(=O)OCCCCCCOC(=O)Oc1ccc(*)cc1,15.0
lab_03463,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)OC(C)OC(C)(C)C)cc1,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)OC(C)OC(C)(C)C)cc1,20.0
lab_03340,*Oc1ccc(C(CCCCCCCCCC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1-c1ccc(O)cc1O,*Oc1ccc(C(CCCCCCCCCC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1-c1ccc(O)cc1O,65.0
lab_03007,*CC(O)CN(C)O[Si](C)(C)N[Si](C)(C)O*,*CC(O)CN(C)O[Si](C)(C)N[Si](C)(C)O*,-40.0
lab_07669,*/C=N/C(C)(CC)C(*)=O,*/C=N/C(C)(CC)C(*)=O,120.0
lab_08556,*CC(*)(CCCC)COC(=O)c1cc(OCCCO)ccc1-c1ccc(OCC)cc1,*CC(*)(CCCC)COC(=O)c1cc(OCCCO)ccc1-c1ccc(OCC)cc1,15.0
lab_02148,*OC(=O)CCCCCCCCCCCCCCCC(*)=O,*OC(=O)CCCCCCCCCCCCCCCC(*)=O,-40.0
lab_06465,*CCCCCCCCOC(=O)C(CCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OCC)cc2)cc1)COC(=O)c1ccc(C(=O)O*)cc1,*CCCCCCCCOC(=O)C(CCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OCC)cc2)cc1)COC(=O)c1ccc(C(=O)O*)cc1,-20.0
lab_03531,*CC(*)(C)C(=O)OCCOC(=O)c1cc(OC(C)=O)cc(OC(C)Cl)c1F,*CC(*)(C)C(=O)OCCOC(=O)c1cc(OC(C)=O)cc(OC(C)Cl)c1F,55.0
lab_08532,*CCCCCCCC(=O)NCCCCCCNC(=O)COCCCCCCO*,*CCCCCCCC(=O)NCCCCCCNC(=O)COCCCCCCO*,-30.0
lab_09333,*C1=CC(N=Cc2ccc(OCCCCC)c(*)c2)C1=O,*C1=CC(N=Cc2ccc(OCCCCC)c(*)c2)C1=O,130.0
lab_08523,*Oc1ccc(OC(=O)COc2ccc(C(=O)Nc3cccc(S(*)(=O)=O)c3)cc2)cc1,*Oc1ccc(OC(=O)COc2ccc(C(=O)Nc3cccc(S(*)(=O)=O)c3)cc2)cc1,165.0
lab_06101,*CC(C(=O)OCCCCCCCCCCCO*)C(=O)OC(C)=O,*CC(C(=O)OCCCCCCCCCCCO*)C(=O)OC(C)=O,-35.0
lab_08761,*NNC(=O)c1ccc(Oc2ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc2)cc1,*NNC(=O)c1ccc(Oc2ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc2)cc1,120.0
lab_04752,*/C=C/c1cc(OCCCCCCCC)c(*)cc1OC(C)C(=O)O,*/C=C/c1cc(OCCCCCCCC)c(*)cc1OC(C)C(=O)O,30.0
lab_06109,*CC(NC(=O)N*)OCCCCCC,*CC(NC(=O)N*)OCCCCCC,-20.0
lab_01474,*Oc1ccc(NC(=O)c2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1C,*Oc1ccc(NC(=O)c2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1C,260.0
lab_08902,*OC(=O)CCc1ccc(CC(=O)SS*)cc1,*OC(=O)CCc1ccc(CC(=O)SS*)cc1,25.0
lab_06902,*CC(*)(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[NH+])C(F)(F)F,*CC(*)(CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[NH+])C(F)(F)F,65.0
lab_02979,*CCCCCCOC(=O)C(CCCCCCCCCO)OCCOC(=O)OCCC(C)O*,*CCCCCCOC(=O)C(CCCCCCCCCO)OCCOC(=O)OCCC(C)O*,-40.0
lab_03058,*CCN(CCOC(=O)c1cccc(C(*)=N)c1)c1ccccc1,*CCN(CCOC(=O)c1cccc(C(*)=N)c1)c1ccccc1,45.0
lab_07762,*c1cccc(Oc2ccc([Si](*)(C)O[Si](C)(C)C)cc2)c1,*c1cccc(Oc2ccc([Si](*)(C)O[Si](C)(C)C)cc2)c1,45.0
lab_06219,*C(=O)NCC(C)(C)CNC(=O)c1ccc(C(*)=O)cc1,*C(=O)NCC(C)(C)CNC(=O)c1ccc(C(*)=O)cc1,150.0
lab_06626,*/C=C(/*)CCCCCCOc1ccc(/C=N/CCCC)cc1,*/C=C(/*)CCCCCCOc1ccc(/C=N/CCCC)cc1,-20.0
lab_01845,*CC(C)(C)C([2H])C(=O)NC(Cc1ccc(Cl)cc1)C(*)C(=O)OCCCC,*CC(C)(C)C([2H])C(=O)NC(Cc1ccc(Cl)cc1)C(*)C(=O)OCCCC,65.0
lab_06639,*Oc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,*Oc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,250.0
lab_05272,*CCCCCCCCOC(=O)c1ccc(OCCOCCOCCOc2ccc(CCCOC(=O)O*)cc2)cc1,*CCCCCCCCOC(=O)c1ccc(OCCOCCOCCOc2ccc(CCCOC(=O)O*)cc2)cc1,-20.0
lab_06923,*Oc1cccc(NC(=O)c2cccc(P(=O)(c3ccccc3)c3cccc(C(=O)Nc4cccc(*)n4)c3)c2)c1,*Oc1cccc(NC(=O)c2cccc(P(=O)(c3ccccc3)c3cccc(C(=O)Nc4cccc(*)n4)c3)c2)c1,220.0
lab_00289,*CC(=O)NSCCCNC(=O)C(=O)N*,*CC(=O)NSCCCNC(=O)C(=O)N*,65.0
